9.888261948400000000e+15 7.988743588399999743e+36 1.995949999999999894e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.838782369600000000e+15 7.944211967400000325e+36 1.990950000000000061e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.789426896100000000e+15 7.899792041300000583e+36 1.985949999999999926e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.740195528000000000e+15 7.855483810100000518e+36 1.980950000000000094e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.691088265400000000e+15 7.811287273700000477e+36 1.975949999999999959e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.642105108100000000e+15 7.767202432100000459e+36 1.970950000000000126e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.593246056200000000e+15 7.723229285400000118e+36 1.965949999999999991e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.544511109700000000e+15 7.679367833599999453e+36 1.960949999999999856e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.495900268600000000e+15 7.635618076599999993e+36 1.955950000000000023e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.447413532900000000e+15 7.591980014400000556e+36 1.950949999999999888e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.399050902600000000e+15 7.548453647099999616e+36 1.945950000000000056e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.350812377600000000e+15 7.505038974699999531e+36 1.940949999999999921e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.302697958100000000e+15 7.461735997099999471e+36 1.935950000000000088e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.254707644000000000e+15 7.418544714400000268e+36 1.930949999999999953e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.206841435200000000e+15 7.375465126499999908e+36 1.925950000000000120e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.159099331900000000e+15 7.332497233500000405e+36 1.920949999999999985e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.111481333900000000e+15 7.289641035299999745e+36 1.915949999999999850e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.063987441300000000e+15 7.246896531999999942e+36 1.910950000000000018e+39 1.000000000000000000e+00 0.000000000000000000e+00
9.016617654100000000e+15 7.204263723500000163e+36 1.905949999999999883e+39 1.000000000000000000e+00 0.000000000000000000e+00
8.969371972400000000e+15 7.161742609900000060e+36 1.900950000000000050e+39 1.000000000000000000e+00 0.000000000000000000e+00
8.922250396000000000e+15 7.119333191199999633e+36 1.895949999999999915e+39 1.000000000000000000e+00 0.000000000000000000e+00
8.875252925000000000e+15 7.077035467300000411e+36 1.890950000000000082e+39 1.000000000000000000e+00 0.000000000000000000e+00
8.828379559300000000e+15 7.034849438200000032e+36 1.885949999999999948e+39 1.000000000000000000e+00 0.000000000000000000e+00
8.781630299100000000e+15 6.992775104000000510e+36 1.880950000000000115e+39 1.000000000000000000e+00 0.000000000000000000e+00
8.735005144300000000e+15 6.950812464699999484e+36 1.875949999999999980e+39 1.000000000000000000e+00 0.000000000000000000e+00
8.688504094900000000e+15 6.908961520199999662e+36 1.870950000000000147e+39 1.000000000000000000e+00 0.000000000000000000e+00
8.642127150800000000e+15 6.867222270599999516e+36 1.865950000000000012e+39 1.000000000000000000e+00 0.000000000000000000e+00
8.595874312200000000e+15 6.825594715800000575e+36 1.860949999999999877e+39 1.000000000000000000e+00 0.000000000000000000e+00
8.549745578900000000e+15 6.784078855800000477e+36 1.855950000000000045e+39 1.000000000000000000e+00 0.000000000000000000e+00
8.503740951000000000e+15 6.742674690799999708e+36 1.850949999999999910e+39 1.000000000000000000e+00 0.000000000000000000e+00
8.457860428600000000e+15 6.701382220500000491e+36 1.845950000000000077e+39 1.000000000000000000e+00 0.000000000000000000e+00
